user_id,performance_arts_name,Rating,context,item_norm,keywords_list
บุคคล20,เซิ้งโปงลาง,4,วันขึ้นปีใหม่,เซิ้งโปงลาง,"['การเกี้ยวพาราสี', 'ชายหนุ่ม', 'ผู้แสดง', 'สังสรรค์', 'หญิงสาว', 'เครื่องดนตรี', 'โปงลาง']"
บุคคล20,ฟ้อนมาลัย,5,งานขึ้นบ้านใหม่,ฟ้อนมาลัย,"['กรมศิลปากร', 'ข้าหลวง', 'นางพญาคำปิน', 'ผู้หญิง', 'พญาผานอง', 'พระชายา', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ราชสำนัก', 'ละครพันทาง', 'อาจารย์', 'เจ้าดารารัศมี', 'เชียงใหม่', 'เพลงฟ้อนดวงดอกไม้', 'เพลงสำเนียงลาว', 'โรงละครแห่งชาติ']"
บุคคล20,ฟ้อนเล็บ,5,งานขึ้นบ้านใหม่,ฟ้อนเล็บ,"['ผู้มาเยือน', 'ผู้แสดง', 'ภาคเหนือ', 'สีทอง']"
บุคคล20,รับขวัญข้าว,4,งานวันเกิด,รับขวัญข้าว,"['การทำขวัญ', 'จารีตประเพณี', 'ธัญญาหาร', 'ผู้มีพระคุณ', 'พืชพรรณ', 'รุ่นหลัง', 'หล่อเลี้ยง']"
บุคคล20,เมขลา รามสูร,1,การเผยแพร่วัฒนธรรมในประเทศ,เมขลา รามสูร,"['การเดินทาง', 'ดวงแก้ว', 'ตำนาน', 'ทะเล', 'นางฟ้า', 'มูลเหตุ', 'รามสูร', 'ฤดูฝน', 'วสันตฤดู', 'อสูร', 'เทพธิดา', 'เทพนิยาย', 'เทพบุตร', 'เทวดา', 'เมขลา']"
บุคคล20,ระบำกฤดาภินิหาร,2,งานทำบุญ,ระบำกฤดาภินิหาร,"['กรมศิลปากร', 'การรบ', 'นางฟ้า', 'ศุภลักษณ์', 'เกียรติศักดิ์ไทย', 'เทวดา']"
บุคคล20,ตะกล้อล้อท่า,1,วันสงกรานต์,ตะกล้อล้อท่า,"['กระบวนท่ารำ', 'การรบ', 'ความคล่องแคล่ว', 'ความว่องไว', 'ชาวบ้าน', 'ตะกร้อ', 'ตีลังกา', 'ต่อสู้', 'ท่าทาง', 'นานาชาติ', 'ฟาดฟัน', 'ศีรษะ', 'แม่ท่า']"
บุคคล20,เซิ้งไทภูเขา,1,การเผยแพร่วัฒนธรรมต่างประเทศ,เซิ้งไทภูเขา,"['การเดินทาง', 'ขอขมา', 'ชาวภูไท', 'ชาวไทย', 'ผีภู', 'ภูเขา', 'ย่านาง', 'วัตถุดิบ', 'หน่อไม้', 'เจ้าที่เจ้าทาง', 'เทือกเขาภูพาน', 'ไทภูเขา']"
บุคคล20,เซิ้งสวิง,1,การเผยแพร่วัฒนธรรมในประเทศ,เซิ้งสวิง,"['กระบวนท่ารำ', 'การจับปลา', 'การประกอบอาชีพ', 'ท่าทาง', 'ผู้แสดง', 'ภาคตะวันออกเฉียงเหนือ', 'สัตว์น้ำ', 'หยอกล้อ']"
บุคคล21,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,5,งานพระราชทานเพลิงศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,"['กรุงลงกา', 'กะลา', 'การศึก', 'ขับไล่', 'จุดไฟ', 'ตะวันตก', 'ทศกัณฐ์', 'ทำนาย', 'ทิศตะวันตก', 'ทิศตะวันออก', 'นางสีดา', 'น้ำมันยาง', 'ปราชัย', 'พระญาติ', 'พระราม', 'พระลาน', 'พิเภก', 'รับใช้', 'ร้อนแรง', 'สมบัติ', 'สะเดาะเคราะห์', 'สำมนักขา', 'ให้ร้าย', 'ไฟไหม้', 'ไส้กะลา']"
บุคคล21,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,งานต้อนรับอาคันตุกะ,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,"['กวางทอง', 'กากนาสูร', 'ทศกัณฐ์', 'นางสีดา', 'พระยา', 'พระราม', 'มารีศ', 'อุบาย', 'แปลงกาย']"
บุคคล21,เซิ้งโปงลาง,4,วันตรุษจีน,เซิ้งโปงลาง,"['การเกี้ยวพาราสี', 'ชายหนุ่ม', 'ผู้แสดง', 'สังสรรค์', 'หญิงสาว', 'เครื่องดนตรี', 'โปงลาง']"
บุคคล21,เซิ้งสวิง,5,การเผยแพร่วัฒนธรรมต่างประเทศ,เซิ้งสวิง,"['กระบวนท่ารำ', 'การจับปลา', 'การประกอบอาชีพ', 'ท่าทาง', 'ผู้แสดง', 'ภาคตะวันออกเฉียงเหนือ', 'สัตว์น้ำ', 'หยอกล้อ']"
บุคคล21,ฟ้อนเจิง,4,การเผยแพร่วัฒนธรรมต่างประเทศ,ฟ้อนเจิง,"['ต่อสู้', 'ภาคเหนือ', 'ล้านนา']"
บุคคล21,ฟ้อนมาลัย,5,งานเปิดบริษัท,ฟ้อนมาลัย,"['กรมศิลปากร', 'ข้าหลวง', 'นางพญาคำปิน', 'ผู้หญิง', 'พญาผานอง', 'พระชายา', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ราชสำนัก', 'ละครพันทาง', 'อาจารย์', 'เจ้าดารารัศมี', 'เชียงใหม่', 'เพลงฟ้อนดวงดอกไม้', 'เพลงสำเนียงลาว', 'โรงละครแห่งชาติ']"
บุคคล21,ฟ้อนมาลัย,4,วันลอยกระทง,ฟ้อนมาลัย,"['กรมศิลปากร', 'ข้าหลวง', 'นางพญาคำปิน', 'ผู้หญิง', 'พญาผานอง', 'พระชายา', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ราชสำนัก', 'ละครพันทาง', 'อาจารย์', 'เจ้าดารารัศมี', 'เชียงใหม่', 'เพลงฟ้อนดวงดอกไม้', 'เพลงสำเนียงลาว', 'โรงละครแห่งชาติ']"
บุคคล21,รับขวัญข้าว,5,งานแต่งงาน,รับขวัญข้าว,"['การทำขวัญ', 'จารีตประเพณี', 'ธัญญาหาร', 'ผู้มีพระคุณ', 'พืชพรรณ', 'รุ่นหลัง', 'หล่อเลี้ยง']"
บุคคล21,ล่องใต้,1,วันตรุษจีน,ล่องใต้,"['การประกอบอาชีพ', 'ดินแดน', 'ภาคใต้']"
บุคคล21,ลีลาหมากแก๊ป,2,งานวันเกิด,ลีลาหมากแก๊ป,"['ชาวบ้าน', 'ดนตรีพื้นบ้าน', 'หญิงสาว', 'หมากกั๊บแก๊บ', 'อีสาน', 'เครื่องดนตรี', 'เครื่องดนตรีพื้นบ้าน', 'ไม้ยาว', 'ไม้สั้น']"
บุคคล21,รองเง็ง,2,งานสวดอภิธรรม,รองเง็ง,"['ค้าขาย', 'งานรื่นเริง', 'ชายแดน', 'ชาวไทย', 'ตะวันตก', 'ผู้แสดง', 'ภาคใต้', 'มลายู', 'โปรตุเกส']"
บุคคล21,ฉุยฉายยอพระกลิ่น,1,การเผยแพร่วัฒนธรรมในประเทศ,ฉุยฉายยอพระกลิ่น,"['การเดินทาง', 'ความภาคภูมิใจ', 'ฉุยฉาย', 'พระสวามี', 'มณีพิชัย', 'ยอพระกลิ่น', 'ละครนอก', 'สวามี']"
บุคคล21,ฟ้อนเล็บ,1,งานสโมสรสันนิบาต,ฟ้อนเล็บ,"['ผู้มาเยือน', 'ผู้แสดง', 'ภาคเหนือ', 'สีทอง']"
บุคคล21,กราววีรชัยยักษ์,1,การเผยแพร่วัฒนธรรมในประเทศ,กราววีรชัยยักษ์,"['กองทัพ', 'ความพร้อมเพรียง', 'จัดทัพ', 'ท่าทาง']"
บุคคล21,กรุงเทพ,1,การเผยแพร่วัฒนธรรมในประเทศ,กรุงเทพ,"['กระบวนท่ารำ', 'กรุงเทพมหานคร', 'การรบ', 'กินเนสส์บุ๊ค', 'นางฟ้า', 'วาดภาพ', 'หนังใหญ่', 'เทวดา']"
บุคคล21,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกสัทธาสูร  ,3,การเผยแพร่วัฒนธรรมในประเทศ,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกสัทธาสูร,"['การรบ', 'การศึก', 'ขี่ม้า', 'ข่ายเพชร', 'ดินดาล', 'ต่อสู้', 'ทศกัณฐ์', 'พระยา', 'พระราม', 'ฟองน้ำ', 'ภูเขา', 'วานร', 'วานรินทร์', 'วิรุญจำบัง', 'ศรพาลจันทร์', 'สัทธาสูร', 'หนุมาน', 'หลบหนี', 'อุบาย', 'เขาสัตภัณฑ์', 'เทวดา']"
บุคคล22,กระทบสากหรือกระทบไม้,5,วันสงกรานต์,กระทบสากหรือกระทบไม้,"['กระทบไม้', 'การเกี้ยวพาราสี', 'ชาวไทย', 'นิสัย', 'พระจันทร์', 'ภาคอีสาน', 'สากตำข้าว', 'สุรินทร์', 'อีสาน', 'เครื่องประกอบจังหวะ', 'เต้นสาก']"
บุคคล22,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,5,งานฌาปนกิจศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,"['กรุงลงกา', 'กะลา', 'การศึก', 'ขับไล่', 'จุดไฟ', 'ตะวันตก', 'ทศกัณฐ์', 'ทำนาย', 'ทิศตะวันตก', 'ทิศตะวันออก', 'นางสีดา', 'น้ำมันยาง', 'ปราชัย', 'พระญาติ', 'พระราม', 'พระลาน', 'พิเภก', 'รับใช้', 'ร้อนแรง', 'สมบัติ', 'สะเดาะเคราะห์', 'สำมนักขา', 'ให้ร้าย', 'ไฟไหม้', 'ไส้กะลา']"
บุคคล22,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,งานสวดอภิธรรม,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,"['กวางทอง', 'กากนาสูร', 'ทศกัณฐ์', 'นางสีดา', 'พระยา', 'พระราม', 'มารีศ', 'อุบาย', 'แปลงกาย']"
บุคคล22,เซิ้งตังหวาย,4,การเผยแพร่วัฒนธรรมในประเทศ,เซิ้งตังหวาย,"['การขับร้อง', 'ลำตังหวาย', 'แม่น้ำโขง']"
บุคคล22,เซิ้งโปงลาง,4,วันลอยกระทง,เซิ้งโปงลาง,"['การเกี้ยวพาราสี', 'ชายหนุ่ม', 'ผู้แสดง', 'สังสรรค์', 'หญิงสาว', 'เครื่องดนตรี', 'โปงลาง']"
บุคคล22,ฟ้อนมาลัย,4,งานบวงสรวง,ฟ้อนมาลัย,"['กรมศิลปากร', 'ข้าหลวง', 'นางพญาคำปิน', 'ผู้หญิง', 'พญาผานอง', 'พระชายา', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ราชสำนัก', 'ละครพันทาง', 'อาจารย์', 'เจ้าดารารัศมี', 'เชียงใหม่', 'เพลงฟ้อนดวงดอกไม้', 'เพลงสำเนียงลาว', 'โรงละครแห่งชาติ']"
บุคคล22,ระบำสุโขทัย,4,งานสโมสรสันนิบาต,ระบำสุโขทัย,"['การปั้น', 'ปางลีลา', 'ปูนปั้น', 'พระพุทธรูป', 'พุทธศตวรรษ', 'สมัยสุโขทัย', 'หล่อสำริด']"
บุคคล22,รับขวัญข้าว,4,งานขึ้นบ้านใหม่,รับขวัญข้าว,"['การทำขวัญ', 'จารีตประเพณี', 'ธัญญาหาร', 'ผู้มีพระคุณ', 'พืชพรรณ', 'รุ่นหลัง', 'หล่อเลี้ยง']"
บุคคล22,กรุงเทพ,1,วันขึ้นปีใหม่,กรุงเทพ,"['กระบวนท่ารำ', 'กรุงเทพมหานคร', 'การรบ', 'กินเนสส์บุ๊ค', 'นางฟ้า', 'วาดภาพ', 'หนังใหญ่', 'เทวดา']"
บุคคล22,ระบำทวารวดี,5,การเผยแพร่วัฒนธรรมในประเทศ,ระบำทวารวดี,"['จิตรกรรม', 'ดินแดน', 'พุทธศตวรรษ', 'สมัยทวารวดี', 'เชื้อชาติ', 'โบราณวัตถุ']"
บุคคล22,ฟ้อนเล็บ,2,งานทำบุญ,ฟ้อนเล็บ,"['ผู้มาเยือน', 'ผู้แสดง', 'ภาคเหนือ', 'สีทอง']"
บุคคล22,กีปัสเรนัง,2,งานเปิดบริษัท,กีปัสเรนัง,"['ขบวนแห่', 'ขับไล่', 'บุหรงซีงอ', 'ปัดเป่า', 'ปัตตานี', 'พัดเรนัง', 'ภาคใต้', 'มลายู', 'ร่มเย็น', 'สิ่งชั่วร้าย']"
บุคคล22,มวยคาดเชือก,1,งานฌาปนกิจศพ,มวยคาดเชือก,"['ความคล่องแคล่ว', 'ต่อสู้', 'ผู้แสดง', 'มวยไทย', 'รับใช้', 'สมัยโบราณ', 'สัตว์น้ำ', 'แม่ไม้มวย']"
บุคคล22,ลายเกราะ,1,วันขึ้นปีใหม่,ลายเกราะ,"['ดนตรีพื้นบ้าน', 'ภาคอีสาน', 'อีสาน', 'เกราะลอ', 'เครื่องดนตรี', 'เครื่องดนตรีพื้นบ้าน']"
บุคคล22,ระบำตารีบุหงา,1,การเผยแพร่วัฒนธรรมในประเทศ,ระบำตารีบุหงา,"['กระบวนท่ารำ', 'ของที่ระลึก', 'งานแต่งงาน', 'ชาวไทย', 'ช่อดอกไม้', 'ตารี', 'ตารีบุหงา', 'ผู้แสดง', 'พื้นบ้านภาคใต้', 'ภาคใต้', 'มลายู', 'มุสลิม', 'รำลึก']"
บุคคล22,รำเบิกโรงดอกไม้เงินทอง,1,งานเปิดบริษัท,รำเบิกโรงดอกไม้เงินทอง,"['ดอกไม้เงิน', 'ผู้แสดง', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ละครใน', 'สวัสดิมงคล', 'เบิกโรง', 'แต่งกายยืนเครื่องพระ']"
บุคคล22,กรุงเทพ,1,การเผยแพร่วัฒนธรรมในประเทศ,กรุงเทพ,"['กระบวนท่ารำ', 'กรุงเทพมหานคร', 'การรบ', 'กินเนสส์บุ๊ค', 'นางฟ้า', 'วาดภาพ', 'หนังใหญ่', 'เทวดา']"
บุคคล22,ฟ้อนเล็บ,1,วันขึ้นปีใหม่,ฟ้อนเล็บ,"['ผู้มาเยือน', 'ผู้แสดง', 'ภาคเหนือ', 'สีทอง']"
บุคคล22,เจ้าพระยานที,1,งานเปิดบริษัท,เจ้าพระยานที,"['ความสำนึก', 'ฝั่งน้ำ', 'พระยา', 'สำนึก', 'สืบทอด', 'หล่อหลอม', 'หล่อเลี้ยง', 'เจ้าพระยา']"
บุคคล22,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระคเณศเสียงา,3,การเผยแพร่วัฒนธรรมในประเทศ,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระคเณศเสียงา,"['ตัวพระ', 'ต่อสู้', 'บิดา', 'ปรศุราม', 'ปารวตี', 'พระคเณศ', 'พระตำหนัก', 'พระนารายณ์', 'พระศิวะ', 'พระอิศวร', 'อวตาร', 'เขาไกรลาส', 'โมโห']"
บุคคล23,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,5,งานพระราชทานเพลิงศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,"['กรุงลงกา', 'กะลา', 'การศึก', 'ขับไล่', 'จุดไฟ', 'ตะวันตก', 'ทศกัณฐ์', 'ทำนาย', 'ทิศตะวันตก', 'ทิศตะวันออก', 'นางสีดา', 'น้ำมันยาง', 'ปราชัย', 'พระญาติ', 'พระราม', 'พระลาน', 'พิเภก', 'รับใช้', 'ร้อนแรง', 'สมบัติ', 'สะเดาะเคราะห์', 'สำมนักขา', 'ให้ร้าย', 'ไฟไหม้', 'ไส้กะลา']"
บุคคล23,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,งานพระราชทานเพลิงศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,"['กวางทอง', 'กากนาสูร', 'ทศกัณฐ์', 'นางสีดา', 'พระยา', 'พระราม', 'มารีศ', 'อุบาย', 'แปลงกาย']"
บุคคล23,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,5,งานฌาปนกิจศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,"['กรุงลงกา', 'กวางทอง', 'ขอความช่วยเหลือ', 'คำบอกเล่า', 'จำกาย', 'ทศกัณฐ์', 'นางสีดา', 'พระราม', 'พระลักษมณ์', 'มารีศ', 'ฤาษี', 'สำมนักขา', 'สีแดง']"
บุคคล23,เซิ้งสวิง,5,การเผยแพร่วัฒนธรรมในประเทศ,เซิ้งสวิง,"['กระบวนท่ารำ', 'การจับปลา', 'การประกอบอาชีพ', 'ท่าทาง', 'ผู้แสดง', 'ภาคตะวันออกเฉียงเหนือ', 'สัตว์น้ำ', 'หยอกล้อ']"
บุคคล23,ฟ้อนมาลัย,5,งานไหว้ครู,ฟ้อนมาลัย,"['กรมศิลปากร', 'ข้าหลวง', 'นางพญาคำปิน', 'ผู้หญิง', 'พญาผานอง', 'พระชายา', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ราชสำนัก', 'ละครพันทาง', 'อาจารย์', 'เจ้าดารารัศมี', 'เชียงใหม่', 'เพลงฟ้อนดวงดอกไม้', 'เพลงสำเนียงลาว', 'โรงละครแห่งชาติ']"
บุคคล23,ระบำชาวนา,4,งานบวงสรวง,ระบำชาวนา,"['การประกอบอาชีพ', 'การไถ', 'ชาวนา', 'ผู้แสดง']"
บุคคล23,รับขวัญข้าว,4,งานเปิดบริษัท,รับขวัญข้าว,"['การทำขวัญ', 'จารีตประเพณี', 'ธัญญาหาร', 'ผู้มีพระคุณ', 'พืชพรรณ', 'รุ่นหลัง', 'หล่อเลี้ยง']"
บุคคล23,ลีลาหมากแก๊ป,1,วันขึ้นปีใหม่,ลีลาหมากแก๊ป,"['ชาวบ้าน', 'ดนตรีพื้นบ้าน', 'หญิงสาว', 'หมากกั๊บแก๊บ', 'อีสาน', 'เครื่องดนตรี', 'เครื่องดนตรีพื้นบ้าน', 'ไม้ยาว', 'ไม้สั้น']"
บุคคล23,ฟ้อนเจิง,1,วันสงกรานต์,ฟ้อนเจิง,"['ต่อสู้', 'ภาคเหนือ', 'ล้านนา']"
บุคคล23,ตะกล้อล้อท่า,2,วันขึ้นปีใหม่,ตะกล้อล้อท่า,"['กระบวนท่ารำ', 'การรบ', 'ความคล่องแคล่ว', 'ความว่องไว', 'ชาวบ้าน', 'ตะกร้อ', 'ตีลังกา', 'ต่อสู้', 'ท่าทาง', 'นานาชาติ', 'ฟาดฟัน', 'ศีรษะ', 'แม่ท่า']"
บุคคล23,กระทบสากหรือกระทบไม้,2,วันสงกรานต์,กระทบสากหรือกระทบไม้,"['กระทบไม้', 'การเกี้ยวพาราสี', 'ชาวไทย', 'นิสัย', 'พระจันทร์', 'ภาคอีสาน', 'สากตำข้าว', 'สุรินทร์', 'อีสาน', 'เครื่องประกอบจังหวะ', 'เต้นสาก']"
บุคคล23,การแสดงโขนเรื่องรามเกียรติ์ ตอน  หนุมานชาญสมร,1,งานพระราชทานเพลิงศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน หนุมานชาญสมร,"['กรุงลงกา', 'กองทัพ', 'การให้กำเนิด', 'กุณฑล', 'ขนเพชร', 'จำกาย', 'ทหารเอก', 'นางสวาหะ', 'บิดา', 'ฝากตัว', 'พระนารายณ์', 'พระพาย', 'พระราม', 'พระศิวะ', 'พระอิศวร', 'พละกำลัง', 'พลับพลา', 'รับใช้', 'วานร', 'สวามิภักดิ์', 'หนุมาน', 'อวตาร', 'เขี้ยวแก้ว']"
บุคคล23,พลองไม้สั้น,2,วันตรุษจีน,พลองไม้สั้น,"['กระทุ้ง', 'ขั้นพื้นฐาน', 'ความว่องไว', 'ตัวต่อตัว', 'ต่อสู้', 'ประชิดตัว', 'ผู้แสดง', 'ลูกไม้', 'สัตว์น้ำ', 'สีแดง', 'ไม้สั้น']"
บุคคล23,ระบำเก็บใบชา,2,การเผยแพร่วัฒนธรรมในประเทศ,ระบำเก็บใบชา,"['การเก็บใบชา', 'การเดินทาง', 'งานรื่นเริง', 'ชาวพื้นเมือง', 'ชาวเขา', 'ผึ่งแดด', 'ผู้แสดง', 'ภาคเหนือ', 'ใบชา', 'ไหล่เขา']"
บุคคล23,ระบำกรับ,1,งานวันเกิด,ระบำกรับ,"['กรับพวง', 'ผู้แสดง', 'ฝ่ามือ', 'เครื่องดนตรี']"
บุคคล23,ระบำชาวนา,2,งานวันเกิด,ระบำชาวนา,"['การประกอบอาชีพ', 'การไถ', 'ชาวนา', 'ผู้แสดง']"
บุคคล23,ลายเกราะ,2,วันสงกรานต์,ลายเกราะ,"['ดนตรีพื้นบ้าน', 'ภาคอีสาน', 'อีสาน', 'เกราะลอ', 'เครื่องดนตรี', 'เครื่องดนตรีพื้นบ้าน']"
บุคคล23,ฉุยฉายวันทอง,1,การเผยแพร่วัฒนธรรมในประเทศ,ฉุยฉายวันทอง,"['การศึก', 'ขุนแผน', 'ความภาคภูมิใจ', 'ความห่วงใย', 'ฉุยฉาย', 'บุตรชาย', 'พระไวย', 'มารดา', 'วันทอง', 'อุบาย', 'แปลงกาย']"
บุคคล23,การแสดงโขนเรื่องรามเกียรติ์ ตอน  หนุมานชาญสมร,4,การเผยแพร่วัฒนธรรมในประเทศ,การแสดงโขนเรื่องรามเกียรติ์ ตอน หนุมานชาญสมร,"['กรุงลงกา', 'กองทัพ', 'การให้กำเนิด', 'กุณฑล', 'ขนเพชร', 'จำกาย', 'ทหารเอก', 'นางสวาหะ', 'บิดา', 'ฝากตัว', 'พระนารายณ์', 'พระพาย', 'พระราม', 'พระศิวะ', 'พระอิศวร', 'พละกำลัง', 'พลับพลา', 'รับใช้', 'วานร', 'สวามิภักดิ์', 'หนุมาน', 'อวตาร', 'เขี้ยวแก้ว']"
บุคคล24,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,5,งานฌาปนกิจศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,"['กรุงลงกา', 'กะลา', 'การศึก', 'ขับไล่', 'จุดไฟ', 'ตะวันตก', 'ทศกัณฐ์', 'ทำนาย', 'ทิศตะวันตก', 'ทิศตะวันออก', 'นางสีดา', 'น้ำมันยาง', 'ปราชัย', 'พระญาติ', 'พระราม', 'พระลาน', 'พิเภก', 'รับใช้', 'ร้อนแรง', 'สมบัติ', 'สะเดาะเคราะห์', 'สำมนักขา', 'ให้ร้าย', 'ไฟไหม้', 'ไส้กะลา']"
บุคคล24,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,งานฌาปนกิจศพ,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,"['กวางทอง', 'กากนาสูร', 'ทศกัณฐ์', 'นางสีดา', 'พระยา', 'พระราม', 'มารีศ', 'อุบาย', 'แปลงกาย']"
บุคคล24,ชาติพันธุ์สราญ,4,งานต้อนรับอาคันตุกะ,ชาติพันธุ์สราญ,"['การหลอมรวม', 'งานรื่นเริง', 'ชาติพันธุ์', 'นครปฐม', 'ร่มพระบารมี', 'ลาวครั่ง', 'ลาวเวียง', 'อันหนึ่งอันเดียว', 'ไทยจีน', 'ไทยทรงดำ', 'ไทยรามัญ']"
บุคคล24,เซิ้งสวิง,5,การเผยแพร่วัฒนธรรมต่างประเทศ,เซิ้งสวิง,"['กระบวนท่ารำ', 'การจับปลา', 'การประกอบอาชีพ', 'ท่าทาง', 'ผู้แสดง', 'ภาคตะวันออกเฉียงเหนือ', 'สัตว์น้ำ', 'หยอกล้อ']"
บุคคล24,ฟ้อนมาลัย,4,งานสวดอภิธรรม,ฟ้อนมาลัย,"['กรมศิลปากร', 'ข้าหลวง', 'นางพญาคำปิน', 'ผู้หญิง', 'พญาผานอง', 'พระชายา', 'พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว', 'พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว', 'ราชสำนัก', 'ละครพันทาง', 'อาจารย์', 'เจ้าดารารัศมี', 'เชียงใหม่', 'เพลงฟ้อนดวงดอกไม้', 'เพลงสำเนียงลาว', 'โรงละครแห่งชาติ']"
บุคคล24,ระบำสุโขทัย,5,วันขึ้นปีใหม่,ระบำสุโขทัย,"['การปั้น', 'ปางลีลา', 'ปูนปั้น', 'พระพุทธรูป', 'พุทธศตวรรษ', 'สมัยสุโขทัย', 'หล่อสำริด']"
บุคคล24,รับขวัญข้าว,5,วันสงกรานต์,รับขวัญข้าว,"['การทำขวัญ', 'จารีตประเพณี', 'ธัญญาหาร', 'ผู้มีพระคุณ', 'พืชพรรณ', 'รุ่นหลัง', 'หล่อเลี้ยง']"
บุคคล24,รำซัดชาตรี,5,การเผยแพร่วัฒนธรรมในประเทศ,รำซัดชาตรี,"['ผู้แสดง', 'รำคู่', 'ละครชาตรี', 'เบิกโรง', 'ไหว้ครู']"
บุคคล24,ระบำตารีกีปัส,1,งานฌาปนกิจศพ,ระบำตารีกีปัส,"['ตะวันตก', 'ตารี', 'ตารีกีปัส', 'ผู้แสดง', 'ภาคใต้', 'เครื่องดนตรี', 'เครื่องดนตรีตะวันตก', 'เครื่องประกอบจังหวะ']"
บุคคล24,เซิ้งกระติบข้าว,2,การเผยแพร่วัฒนธรรมต่างประเทศ,เซิ้งกระติบข้าว,"['กระบวนท่ารำ', 'การดีด', 'การปั้น', 'ข้าวเหนียว', 'ชาวภูไท', 'ที่รัก', 'ท่าทาง', 'หญิงสาว']"
บุคคล24,ฟ้อนเล็บ,2,งานสโมสรสันนิบาต,ฟ้อนเล็บ,"['ผู้มาเยือน', 'ผู้แสดง', 'ภาคเหนือ', 'สีทอง']"
บุคคล24,ตะกล้อล้อท่า,1,งานฌาปนกิจศพ,ตะกล้อล้อท่า,"['กระบวนท่ารำ', 'การรบ', 'ความคล่องแคล่ว', 'ความว่องไว', 'ชาวบ้าน', 'ตะกร้อ', 'ตีลังกา', 'ต่อสู้', 'ท่าทาง', 'นานาชาติ', 'ฟาดฟัน', 'ศีรษะ', 'แม่ท่า']"
บุคคล24,หนุมานจับนางเบญกาย,1,วันออกพรรษา,หนุมานจับนางเบญกาย,"['การเกี้ยวพาราสี', 'จับนาง', 'ทศกัณฐ์', 'นางสีดา', 'พระราม', 'มูลเหตุ', 'ยักษิณี', 'ลอยน้ำ', 'วานร', 'หนุมาน', 'หลบหนี', 'อุบาย', 'เบญกาย']"
บุคคล25,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,5,งานสวดอภิธรรม,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,"['กรุงลงกา', 'กะลา', 'การศึก', 'ขับไล่', 'จุดไฟ', 'ตะวันตก', 'ทศกัณฐ์', 'ทำนาย', 'ทิศตะวันตก', 'ทิศตะวันออก', 'นางสีดา', 'น้ำมันยาง', 'ปราชัย', 'พระญาติ', 'พระราม', 'พระลาน', 'พิเภก', 'รับใช้', 'ร้อนแรง', 'สมบัติ', 'สะเดาะเคราะห์', 'สำมนักขา', 'ให้ร้าย', 'ไฟไหม้', 'ไส้กะลา']"
