word,cluster_label,stopword_type,reason
พุทธศตวรรษ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
กะลา,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ร้ายกาจ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ความชำนาญ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ภูมิภาค,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ชาวไทย,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
โบราณ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
แหล่งน้ำ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความตาย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิดนามธรรม
ยุติธรรม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิดนามธรรม
ท่าทาง,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความเพลิดเพลิน,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
กระบวนการ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การสอน,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ขอความช่วยเหลือ,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิดนามธรรม
ลักษณะพิเศษ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
คืนหนึ่ง,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ชาวเหนือ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สมัยทวารวดี,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
มาจาก,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กีฬา,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
รับสั่ง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การหลอมรวม,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความจงรักภักดี,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ธงไทย,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กิริยาท่าทาง,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ธัญญาหาร,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ยูเนสโก,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สากตำข้าว,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
นางโรย,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ละครพันทาง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
โอกาส,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พืชพรรณ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ทำนอง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พบปะ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
นำเสนอ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
มรดกวัฒนธรรม,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เครื่องดนตรีพื้นบ้าน,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
คำร้อง,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
อิทธิพล,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สัญลักษณ์,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
อุปกรณ์,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พี่น้อง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
น้องชาย,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การปั้น,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ขับร้อง,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ลักษณะ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การตีกลอง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
สง่างาม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
หล่อหลอม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความรู้สึก
หมดแรง,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
จารีตประเพณี,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ความเป็นอยู่,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
คล่องแคล่ว,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
วัตถุประสงค์,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความสามัคคี,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความรู้สึก
การขับร้อง,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
งานประติมากรรม,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
เต้นสาก,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
เมืองชมพู,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
สถานที่,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
พื้นที่,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
ความศรัทธา,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
พิธีทางศาสนา,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
เครื่องประกอบจังหวะ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
รังควาญ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
นวัตกรรม,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
ระยะเวลา,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
ลำเพลิน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
ฟันปลา,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
วันวาน,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
การดำรงชีวิต,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
ล้านนา,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
มหรสพ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
เพลงลาวคำหอม,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
คำบอกเล่า,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
กองทัพ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กรุงเทพ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ประกอบการ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การรบ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ร่ายรำ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ออกรบ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ฉลองพระองค์,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การให้กำเนิด,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
แม่น้ำโขง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หน้าบัน,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
นางกินรี,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สัจจะ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กลุ่มชาติพันธุ์,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กตเวที,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สมัยสุโขทัย,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
วิชา,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พระสวามี,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กลยุทธ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ไพฑูรย์,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กรรมวิธี,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ไฟไหม้,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ขี่ม้า,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
มีฤทธิ์,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ทอผ้า,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความหมาย,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ลอยน้ำ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การฟ้อนรำ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
น้ำมันยาง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กลางคืน,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ว่าการ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ความนิยม,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ประเทศไทย,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หน่อไม้,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
พระอินทร์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ดาวดึงส์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ชาวภูไท,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ลาวเวียง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
จังหวะ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
พระนิพนธ์,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
การโปรย,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ดนตรีไทย,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
องคต,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
พละกำลัง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
คำสั่ง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
การร่ายรำ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ลิลิตพระลอ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
งดงาม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
การต่อสู้,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ข้างใน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ธรรมชาติ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
เลียนแบบ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ป้องกันตัว,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ความสุข,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ผู้พบเห็น,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
อยุธยา,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงฟ้อนดวงดอกไม้,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ละครเสภา,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ประวัติศาสตร์,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ภาคตะวันออกเฉียงเหนือ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
วัตถุดิบ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กิจกรรม,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความภาคภูมิใจ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
การดีด,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
จองถนน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
รำมาตรฐาน,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ตะวันตก,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เรื่องใหญ่,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ภาคกลาง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พื้นบ้านภาคใต้,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ดนตรี,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ข่ายเหล็ก,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
การขับ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ฝากตัว,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ฝ่ามือ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
พระองค์,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ชื่อเรื่อง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
แม่บท,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ตัวจริง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความร้อน,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
นางใน,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความสวยงาม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ไทยทรงดำ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
มุกดาหาร,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กุลสตรี,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
บูชายัญ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ข้าวเหนียว,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สระอโนดาต,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สุพรรณมัจฉา,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ภาคอีสาน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การนุ่งห่ม,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เครื่องแต่งกาย,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
มลายู,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เวลา,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ละครใน,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
บุษราคัม,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พระมหากษัตริย์,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กรุงรัตนโกสินทร์,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ลำนำ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงบูชานักรบ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
บุหงา,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เครื่องดนตรีพื้นเมือง,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ขันดอก,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
วาดรูป,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
โดยรวม,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงฝรั่งรำเท้า,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ภาพจิตรกรรมฝาผนัง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ปูนปั้น,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความพร้อมเพรียง,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
แม่ท่า,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ผสมผสาน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ภารตนาฏยัม,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
นางฟ้า,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กาฬสินธุ์,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
มัยราพณ์,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
น้องสาว,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
รัวฉิ่ง,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ให้ร้าย,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
บุรี,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงหน้าพาทย์,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สากล,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความคิดริเริ่ม,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ตามเพลง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พื้นบ้าน,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การจับปลา,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ทำนาย,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
การออกไป,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หลักราชการ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ตำรา,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ไทยเรือนต้น,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ศรัทธา,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
แสงอาทิตย์,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
นครปฐม,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สมบัติ,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงฉิ่ง,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
พระเมรุ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
จัดทัพ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ลำตังหวาย,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หลงกล,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พระเพื่อน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พลายชุมพล,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
วิถีชีวิต,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
